X,Y,Shape_Leng,Shape_Area,ADM2_EN,ADM2_DA,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM2ALT1DA,ADM2ALT2DA,ADM1_EN,ADM1_DA,ADM1_PCODE,ADM0_EN,ADM0_DA,ADM0_PCODE,date,validOn,ValidTo,REG_EN,REG_DA,REG_PCODE
68.60774952,34.78464656,1.840604808,0.114682295,Surkh-e-Parsa,سرخ پارسا,AF0309,,,,,,Parwan,پروان,AF03,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
70.2845875,34.39729926,1.015890478,0.037720331,Surkh Rod,سرخ رود,AF0603,,,,,,Nangarhar,ننگرهار,AF06,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
69.70456879,34.53068405,2.537649502,0.128625658,Surobi,سروبی,AF0115,,,,,,Kabul,کابل,AF01,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
69.03881135,32.74703631,0.869122008,0.029055226,Surobi,سروبی,AF1210,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
69.68266552,34.78922523,1.465788673,0.051475571,Tagab,تگاب,AF0206,,,,,,Kapisa,کاپیسا,AF02,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
70.3419962,36.49936311,1.692322923,0.140838667,Tagab,تگاب,AF1717,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
68.47966777,35.29847063,2.872131738,0.285476815,Tala Wa Barfak,تاله وبرفک,AF0911,,,,,,Baghlan,بغلان,AF09,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
69.62850229,36.74328955,1.888721582,0.085604059,Taloqan,تالقان,AF1801,,Centre,,,,Takhar,تخار,AF18,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
69.71345589,33.19525177,1.056205429,0.041627915,Tani,تنی,AF1404,,,,,,Khost,خوست,AF14,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
66.57605606,31.92382598,2.063452714,0.143186824,Tarnak Wa Jaldak,ترنک و جلدک,AF2602,,,,,,Zabul,زابل,AF26,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
64.38508311,33.47420933,3.363115159,0.354443102,Taywarah,تیوره,AF2308,,,,,,Ghor,غور,AF23,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
70.21904112,33.36117601,1.075419937,0.038451664,Terezayi,تری زائی,AF1408,,,,,,Khost,خوست,AF14,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
70.3514255,36.78885273,1.999514856,0.085122135,Teshkan,تشکان,AF1711,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
65.94006697,32.72060013,2.407296935,0.169205142,Tirinkot,تیرینکوت,AF2501,,Centre,,,,Uruzgan,ارزگان,AF25,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
63.73112763,33.97646939,2.760447883,0.262955381,Tolak,تولک,AF2309,,,,,,Ghor,غور,AF23,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
68.28496403,31.90492073,1.977610648,0.135771594,Turwo,تروو,AF1219,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
69.22637582,32.99294933,1.238202809,0.049351831,Urgun,ارگون,AF1211,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
68.20978537,33.41247669,0.838872197,0.037988084,Waghaz,واغظ,AF1104,,,,,,Ghazni,غزنی,AF11,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
73.2781696,36.93764047,10.04542517,1.10578436,Wakhan,واخان,AF1728,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
68.29603125,33.56314555,0.550109287,0.013678132,Wal-e-Muhammad-e-Shahid,ولی محمد شهید,AF1102,,,,,,Ghazni,غزنی,AF11,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
70.78182472,35.18989226,0.866198616,0.02785563,Wama,واما,AF1603,,,,,,Nuristan,نورستان,AF16,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
66.93676546,34.14494078,3.087330964,0.292918223,Waras,ورث,AF1007,,,,,,Bamyan,بامیان,AF10,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
71.20633959,36.76743112,1.612500889,0.089478196,Warduj,وردوج,AF1716,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
70.14148059,36.05803073,2.456722606,0.270142615,Warsaj,ورسج,AF1813,,,,,,Takhar,تخار,AF18,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
63.97817876,32.18517835,3.321437686,0.441656721,Washer,واشیر,AF3005,,,,,,Hilmand,هلمند,AF30,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
71.08275986,35.00536751,0.719744638,0.024916376,Watapur,وته پور,AF1503,,,,,,Kunar,کنر ها,AF15,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
71.05333067,35.2424863,1.443865607,0.074832487,Waygal,وایگل,AF1602,,,,,,Nuristan,نورستان,AF16,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
68.40045412,32.27914017,2.153355769,0.168443727,Wazakhah,وازه خواه,AF1217,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
68.85669694,31.93542724,2.949155335,0.304132554,Wormamay,وړ ممی,AF1218,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
70.3848351,37.30832265,1.175003803,0.061306808,Yaftal-e-Sufla,یفتل سفلی,AF1704,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
68.64878839,32.90804841,0.737070937,0.033579586,Yahya Khel,یحی خیل,AF1204,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
66.88048935,34.96740511,4.438984939,0.669104397,Yakawlang,یکاولنگ,AF1005,,,,,,Bamyan,بامیان,AF10,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
70.83790566,36.43262176,2.270975156,0.177022921,Yamgan,یمگان,AF1718,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
69.66377325,37.47712633,0.738148847,0.026648839,Yangi Qala,ینگی قلعه,AF1817,,,,,,Takhar,تخار,AF18,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
70.4152811,37.51703742,1.250292375,0.045063509,Yawan,یاوان,AF1709,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
68.68358573,33.03369662,1.251761102,0.050476879,Yosuf Khel,یوسف خیل,AF1203,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
69.39408232,33.38116531,1.215773407,0.048784181,Zadran,حّدران,AF1305,,,,,,Paktya,پکتیا,AF13,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
68.66130109,33.69373731,0.903610726,0.029358318,Zanakhan,زنه خان,AF1108,,,,,,Ghazni,غزنی,AF11,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
61.99847567,30.95350898,1.845007038,0.111367225,Zaranj,زرنج,AF3401,,Centre,,,,Nimroz,نیمروز,AF34,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
68.43721416,32.86738862,1.002100621,0.045657447,Zarghun Shahr,زرغون شهر,AF1207,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
66.76250343,35.86487314,1.553995934,0.083132797,Zari,زاری,AF2115,,,,,,Balkh,بلخ,AF21,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
71.3639659,36.44634269,2.194966257,0.162843103,Zebak,زیباک,AF1725,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
65.41122525,31.64381429,1.26784133,0.063933811,Zheray,ژړۍ,AF2705,,,,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
61.79394469,34.36668587,2.906162442,0.244992413,Zindajan,زنده جان,AF3205,,,,,,Hirat,هرات,AF32,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
69.33867487,33.16777097,0.733928472,0.020683796,Ziruk,زیړوک,AF1212,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
69.11251252,33.38754556,1.850049686,0.137169578,Zurmat,زُرمت,AF1303,,,,,,Paktya,پکتیا,AF13,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
